name,team,position,games_played,metric1_giveaway_rate,metric3_dzone_giveaway_rate,metric2_above_expected,total_giveaways,I_F_dZoneShiftStarts,confidence_dzone,metric3_dzone_giveaway_weighted,icetime_minutes,confidence,metric1_weighted,metric2_weighted,metric1_z,metric2_z,metric3_z,composite_score
Nikita Nesterenko,ANA,C,29,2.4203558129913114,0.06349206349206349,-0.0021146494599733,13.0,63.0,0.5467213114754098,0.08217750232822493,322.26666666666665,0.39271489699749035,2.7203940382696308,-0.00023762566419560953,0.35454205623647267,-0.2570774134579421,0.5423323919308799,0.6397970347094104
Brendan Gallagher,MTL,R,77,2.24805108474508,0.06896551724137931,0.0016144592304878,31.0,116.0,0.8508196721311474,0.07429862371445857,827.3833333333333,0.7757452109700831,2.3974876546529993,0.0014713254199638366,0.9445191174712849,0.10486462433749309,0.7194906346137316,1.7688743764225094
Scott Sabourin,TBL,R,26,2.90838584585555,0.047619047619047616,-0.0035120275551126,10.0,21.0,0.30573770491803276,0.08725855365873701,206.3,0.30477729431093936,2.9125813899924218,-0.00039171332714137033,0.0033996362385750297,-0.28971193602717993,0.428083884139162,0.1417715843505571
Mitch Marner,VGK,R,81,3.98027320734954,0.18803418803418803,0.0070640119422026,76.0,117.0,0.8565573770491803,0.17608265257774533,1145.65,1.0,3.98027320734954,0.0070640119422026,-1.9473629149802005,1.2893504620967335,-1.5691446611622886,-2.2271571140457556
Mikko Rantanen,DAL,R,64,3.9319419082888207,0.1588785046728972,0.0047573035813211,64.0,107.0,0.7991803278688524,0.14800138980725136,976.6166666666667,0.8889089497535521,3.8189044048584866,0.00433725625784178,-1.6525285707274004,0.7118456299714386,-0.9377315618357122,-1.8784145025916739
A.J. Greer,FLA,L,78,3.3732017858127104,0.13,0.0032168535000614,51.0,100.0,0.7590163934426228,0.12390670836928387,907.15,0.8362323288858395,3.2980682703046287,0.0028499060756196266,-0.7009172442266454,0.3968368735132746,-0.3959575822118619,-0.7000379529252326
Robby Fabbri,MIN,C,21,1.7721518987341773,0.058823529411764705,0.0122829496039109,7.0,34.0,0.380327868852459,0.08726114043546669,237.0,0.32805712531821546,2.5396912580127475,0.004685456411526394,0.6847012003786606,0.7855916103880052,0.42802571992035526,1.898318530687021
Otto Stenberg,STL,C,32,2.168674698795181,0.06060606060606061,0.0127660944559988,14.0,66.0,0.5639344262295081,0.07984041231992053,387.3333333333333,0.44205499485438815,2.5847599364231284,0.006187978942930902,0.6023569427505377,1.103813747868076,0.5948823522944571,2.301053042913071
Jason Robertson,DAL,L,82,4.330469266358229,0.22058823529411764,0.0062928698548428,91.0,136.0,0.9655737704918033,0.21659915368218036,1260.8333333333333,1.0,4.330469266358229,0.0062928698548428,-2.5872005033112275,1.1260287958911077,-2.480166709754086,-3.9413384171742054
Yakov Trenin,MIN,C,82,3.6925002607697928,0.17391304347826086,-9.036736842169616e-05,59.0,138.0,0.9770491803278687,0.1723248896474972,958.7,0.8753227291602721,3.5954914204243016,4.2608716758641544e-05,-1.244334299304547,-0.1977260348005407,-1.4846505713589067,-2.9267109054639944
Noah Cates,PHI,L,82,1.9930210709971816,0.06722689075630252,0.0021845960967421,33.0,119.0,0.8680327868852458,0.0721740804820634,993.4666666666667,0.9016863162836044,2.0836072593775903,0.0020657937334396695,1.5180049405439668,0.23076821208710224,0.7672614360190537,2.5160345886501227
Ben Meyers,SEA,C,52,3.0457807163225015,0.08333333333333333,0.010373759520634,27.0,144.0,1.0,0.08333333333333333,531.8833333333333,0.5516673587664975,2.986887718104097,0.00616052459759488,-0.13236426102312612,1.0979991392526711,0.5163432886915456,1.4819781669210905
Sammy Blais,MTL,L,21,0.6853226727584237,0.1111111111111111,-0.0547314477807321,2.0,18.0,0.3,0.10663377192982457,175.1,0.3,2.245691268176242,-0.015736097834752084,1.221863854346931,-3.539528650431837,-0.007571973599927304,-2.3252367696848335
Colton Sissons,VGK,C,66,2.3584791206658093,0.04878048780487805,0.0048726353153844,27.0,123.0,0.8909836065573771,0.05487825703052113,686.8833333333333,0.669203964829292,2.5423823797193137,0.0035837083075243173,0.6797842951813012,0.5522502598976226,1.1561616639111731,2.388196218990097
David Kampf,WSH,C,40,1.861366941347552,0.04310344827586207,-8.585904598835633e-05,16.0,116.0,0.8508196721311474,0.05229466667658407,515.75,0.5394334410601765,2.346368271787342,0.00040328753103028805,1.0379185199155059,-0.12133717485179034,1.2142542363892075,2.130835581452923
Jordan Martinook,CAR,L,77,2.530844669408415,0.05714285714285714,0.0001555277422064,40.0,175.0,1.0,0.05714285714285714,948.3,0.8674364020438008,2.5816928836343935,0.0002643183465235328,0.6079607055832297,-0.15076972578749162,1.1052416541042125,1.5624326338999506
Barclay Goodrow,SJS,C,82,2.854625550660793,0.11627906976744186,0.0060586196180959,36.0,129.0,0.9254098360655738,0.1154164973647424,756.6666666666666,0.7221207142470254,2.871241374661804,0.004646319095114708,0.07893131350983122,0.7773026428527773,-0.20505340214959758,0.6511805542130109
Kyle MacLean,NYI,C,59,2.8725511776359234,0.14473684210526316,0.0117904854683463,29.0,76.0,0.6213114754098361,0.12958099654874894,605.7333333333333,0.6076678643002871,2.888977923509807,0.0075476917925245204,0.04652515030986212,1.3917899481000517,-0.5235451453193443,0.9147699530905695
Michael McCarron,MIN,C,79,2.3397894189522943,0.09550561797752809,0.0075841172105391,35.0,178.0,1.0,0.09550561797752809,897.5166666666667,0.8289273656273131,2.438093100213952,0.006453682550122261,0.8703295608144459,1.1600876259959216,0.2426469084435746,2.2730640952539423
Colin Blackwell,DAL,C,70,2.200542800557471,0.057692307692307696,-0.0002891949179358,25.0,104.0,0.781967213114754,0.0679447772173182,681.65,0.6652355245815804,2.439523749766281,0.0001344126738870965,0.8677156440219492,-0.1782826981077875,0.8623582094159647,1.5517911553301265
Ryan Winterton,SEA,C,68,2.6599794008329227,0.08633093525179857,-0.0005725128995645,33.0,139.0,0.9827868852459016,0.08664738075803378,744.3666666666667,0.7127936158304294,2.733056556646107,-0.00012771410381419305,0.331406572521618,-0.23379903263682422,0.441826235350765,0.5394337752355587
Chris Kreider,ANA,L,75,3.727623727623728,0.25,-0.0027952368627837,59.0,100.0,0.7590163934426228,0.2149886755823986,949.6666666666666,0.8684727463123114,3.620665362265882,-0.0022991907875015627,-1.2903292036512652,-0.6937002569633542,-2.443954770971573,-4.427984231586192
Noah Ostlund,BUF,C,60,2.535556868269187,0.15294117647058825,0.0073924191442837,31.0,85.0,0.6729508196721312,0.13716881629701064,733.5666666666667,0.7046039684402476,2.6474717306832827,0.005497091994239734,0.48777723185112665,0.9574894718759724,-0.6941588681970582,0.7511078355300408
Steven Lorentz,TOR,C,71,2.392733180710435,0.06569343065693431,-0.0044878023228708,27.0,137.0,0.971311475409836,0.0668128993920424,677.05,0.6617473414339103,2.56919535962215,-0.0026395907022690474,0.630794730748272,-0.7657942097735569,0.8878087203690322,0.7528092413437473
Clayton Keller,UTA,R,82,4.014960897653859,0.10743801652892562,0.0016681374836644,82.0,121.0,0.8795081967213114,0.10710990478754126,1225.4166666666667,1.0,4.014960897653859,0.0016681374836644,-2.0107402361639846,0.14654782993582297,-0.018277921043929262,-1.8824703272720908
Curtis Lazar,EDM,C,45,1.438785025978063,0.02,0.0138757925112853,9.0,100.0,0.7590163934426228,0.04041490509059535,375.31666666666666,0.4329427482983371,2.2755549166423985,0.006560982198046916,1.1673004624360097,1.182812824853023,1.4813731741512073,3.83148646144024
Kirill Marchenko,CBJ,R,76,4.285776506627564,0.30303030303030304,-0.0083125786691609,82.0,99.0,0.7532786885245901,0.25410166973880305,1147.9833333333333,1.0,4.285776506627564,-0.0083125786691609,-2.505543080658116,-1.9672872449798513,-3.3234186706572775,-7.796248996295245
Paul Cotter,NJD,L,79,1.9017819046264501,0.07058823529411765,-0.0059224427340442,26.0,85.0,0.6729508196721312,0.08174933702989393,820.2833333333333,0.7703612761117228,2.134322977596865,-0.004338248368405449,1.425343067284304,-1.1255561847634066,0.5519597787137611,0.8517466612346585
Brock Boeser,VAN,R,75,2.597277668221827,0.08074534161490683,2.9205517774609963e-05,45.0,161.0,1.0,0.08074534161490683,1039.55,0.9366313394839942,2.617374595196523,8.92149727377774e-05,0.5427672241429664,-0.18785520618557128,0.574534826775801,0.9294468447331962
Mathew Barzal,NYI,C,81,3.486910994764398,0.19008264462809918,0.0011859725322607,74.0,121.0,0.8795081967213114,0.17979653261574882,1273.3333333333333,1.0,3.486910994764398,0.0011859725322607,-1.0459487495332245,0.044429187288758304,-1.6526520349042864,-2.6541715971487525
Wyatt Johnston,DAL,C,82,2.6019916479280436,0.08333333333333333,-0.0049935370132282,54.0,144.0,1.0,0.08333333333333333,1245.2,1.0,2.6019916479280436,-0.0049935370132282,0.5708731597424388,-1.264341027495176,0.5163432886915456,-0.17712457906119172
Jean-Gabriel Pageau,NYI,C,74,2.9332246953816523,0.056962025316455694,-0.0117509767918604,44.0,158.0,1.0,0.056962025316455694,900.0333333333333,0.8308357556827413,2.9300437259971246,-0.009597994393523077,-0.028505517084689253,-2.2395279141261977,1.1093076957526313,-1.1587257354582556
Lukas Reichel,BOS,L,29,3.3716172918617833,0.1875,-0.0007783166495369,19.0,32.0,0.3688524590163934,0.13525039545585277,338.1166666666667,0.40473396284326646,3.099463668310074,0.00026608454677546506,-0.3380499694453305,-0.1503956588383176,-0.6510227721094932,-1.1394684003931412
Jimmy Snuggerud,STL,R,70,3.19459376439871,0.12142857142857143,-0.0020085289252808,52.0,140.0,0.9885245901639343,0.12123677533998932,976.65,0.888934226443028,3.1634761225187993,-0.0016770282537499684,-0.4550060952224195,-0.5619312570233811,-0.33592357651918936,-1.35286092876499
Igor Chernyshov,SJS,L,28,3.739126671571385,0.2222222222222222,0.0039132291405691,24.0,27.0,0.3401639344262295,0.14468666115425174,385.1166666666667,0.44037409500424285,3.2775998269669553,0.0022695887512240017,-0.6635196805329252,0.2739303509646455,-0.863199190933352,-1.2527885205016316
Jared Wright,LAK,R,23,1.6136261766024205,0.03278688524590164,0.0057734555497118,7.0,61.0,0.5352459016393443,0.06621573059732104,260.28333333333336,0.3457128929171105,2.464719240118731,0.00263466982222031,0.8216813687375173,0.35125157333417667,0.9012361863123486,2.0741691283840424
Bo Horvat,NYI,C,68,3.199601827328155,0.07586206896551724,0.0014904048221987,50.0,145.0,1.0,0.07586206896551724,937.6166666666667,0.8593352230667846,3.1594868829142593,0.001418073612155255,-0.4477174196871527,0.09358632151584803,0.6843362393265069,0.3302051411552023
Valeri Nichushkin,COL,R,72,2.7791597330634232,0.08029197080291971,0.0058761895356291,45.0,137.0,0.971311475409836,0.08099262896006919,971.5166666666667,0.885041616263744,2.794709111320893,0.005312894083409249,0.21876218123626878,0.9184778419811127,0.5689745188114005,1.706214542028782
Martin Pospisil,CGY,C,22,1.394484040904865,0.0,0.0115052784309656,5.0,26.0,0.3344262295081967,0.0696954989933851,215.13333333333333,0.31147561702204485,2.4409974680103654,0.004255747757812873,0.865023037115282,0.6945827879442062,0.8229928620767258,2.382598687136214
Alexander Wennberg,SJS,C,80,2.5021812750476924,0.08450704225352113,0.0001293863838844,47.0,213.0,1.0,0.08450704225352113,1127.0166666666667,1.0,2.5021812750476924,0.0001293863838844,0.7532350871009647,-0.17934722573703887,0.4899521967716436,1.0638400581355694
Andrei Kuzmenko,LAK,L,52,3.857248825517184,0.140625,0.0044364614276921,39.0,64.0,0.5524590163934426,0.12455376402070752,606.65,0.6083629732608734,3.4880024084811545,0.003081292971927648,-1.0479428539853926,0.44584274942462554,-0.41050676462012126,-1.0126068691808883
Nino Niederreiter,WPG,R,61,2.7905068052800766,0.11475409836065574,0.0079570083949525,34.0,122.0,0.8852459016393441,0.11360206061377577,731.05,0.7026955783848194,2.82734694403468,0.005881581705936497,0.15913012189483883,1.0389212875978096,-0.16425541019947534,1.0337959992931731
Frank Vatrano,ANA,R,50,1.8989219661754526,0.08333333333333333,0.0106039178324631,16.0,96.0,0.7360655737704918,0.08897666810468795,505.55,0.5316987740805603,2.3744812523223757,0.006095243426851836,0.986553745231143,1.0841731145130393,0.38945171947541596,2.460178579219598
Zachary Bolduc,MTL,R,78,3.8401735671668775,0.16535433070866143,0.0077616615782977,59.0,127.0,0.9139344262295082,0.16013536436855014,921.8333333333334,0.8473667105999603,3.6988728567225744,0.006725973494221989,-1.43322085921196,1.2177566488803144,-1.210566531812553,-1.4260307421441984
Aliaksei Protas,WSH,L,76,4.017680142145993,0.14705882352941177,-0.0035383563011919,76.0,170.0,1.0,0.14705882352941177,1134.9833333333333,1.0,4.017680142145993,-0.0035383563011919,-2.0157085240506456,-0.9561455050153237,-0.9165377608419493,-3.8883917899079186
Sonny Milano,WSH,L,31,3.708791208791209,0.3157894736842105,0.0132276009633431,15.0,19.0,0.3,0.1680372807017544,242.66666666666666,0.3323541625291133,3.1784330226290107,0.005048000768243236,-0.482333606909775,0.8623755771601554,-1.3882427824621608,-1.0082008122117805
Ondrej Palat,NYI,L,80,2.472661545413466,0.0945945945945946,-0.0122977301623812,38.0,148.0,1.0,0.0945945945945946,922.0833333333334,0.8475562857710293,2.5400049465825876,-0.010274203708346374,0.6841280650367563,-2.3827435858045827,0.2631314608114059,-1.4354840599564205
Matt Rempe,NYR,C,26,1.4006692086218973,0.10714285714285714,0.0145111556499466,5.0,28.0,0.34590163934426227,0.10555474238875878,214.18333333333334,0.3107552313719826,2.444014481769222,0.005182254827860561,0.859510699789463,0.8908095027245637,0.016690232567850946,1.7670104350818776
Liam O'Brien,UTA,C,38,1.920651857600155,0.08695652173913043,-0.0125927697196494,11.0,46.0,0.4491803278688524,0.09673819259481561,343.6333333333333,0.40891725495152287,2.508051452938265,-0.0045723888061427,0.742509779468405,-1.175145238511319,0.2149322089440016,-0.2177032500989124
Matias Maccelli,TOR,L,71,4.207113641075905,0.2087912087912088,0.0018100763134911,62.0,91.0,0.7073770491803278,0.17833609579592108,884.2166666666667,0.818841966526441,3.9729319238645564,0.001659012014450906,-1.933949773971181,0.14461512925551295,-1.6198138058575853,-3.4091484505732534
Oskar Sundqvist,STL,C,52,2.376910016977929,0.05511811023622047,-0.009596071135708,21.0,127.0,0.9139344262295082,0.059386687461360256,530.1,0.5503150558795384,2.618620463243108,-0.004841882229587553,0.5404909186683645,-1.2322217691143433,1.0547886574797993,0.3630578070338205
Matt Duchene,DAL,C,57,4.100227790432801,0.17105263157894737,0.0041715074048184,52.0,76.0,0.6213114754098361,0.1459312985332183,760.9333333333333,0.7253561304999367,3.7745531333561817,0.003293934441488614,-1.5714950757252613,0.4908784953427523,-0.8911851241662665,-1.9718017045487755
Evander Kane,VAN,L,71,4.08411568372766,0.10948905109489052,-0.0016563272871993,69.0,137.0,0.971311475409836,0.1093520880961228,1013.6833333333333,0.9170166284507193,3.9870504474898527,-0.0014378717121919995,-1.9597455014638772,-0.5112798329972947,-0.06869388430386376,-2.5397192187650353
Braeden Bowman,VGK,R,54,1.850673194614443,0.09090909090909091,0.0090837424110702,21.0,77.0,0.6270491803278688,0.09605798330588021,680.8333333333334,0.6646162456894217,2.207436815277368,0.006364602721839357,1.2917579501143859,1.1412212377920488,0.2302268578644453,2.66320604577088
Vladislav Namestnikov,WPG,C,60,3.360271179779421,0.13953488372093023,-0.0019544466279042,38.0,86.0,0.6786885245901639,0.12834682732374209,678.5166666666667,0.6628595157708487,3.209956921741637,-0.0009664086906269154,-0.539930416080357,-0.41142777265913083,-0.4957945907298311,-1.4471527794693189
Fabian Zetterlund,OTT,L,82,2.104181795639313,0.11904761904761904,0.002960422577989,33.0,84.0,0.6672131147540983,0.11427788220551378,940.9833333333333,0.8618881687038473,2.2160853698414957,0.002686377273379555,1.2759563151373239,0.36220279389002424,-0.1794514008256338,1.4587077082017144
Evan Rodrigues,FLA,C,69,2.873521515129526,0.19491525423728814,0.0022197024952397,44.0,118.0,0.862295081967213,0.18249422354162706,918.7333333333333,0.8450159784787044,2.8798602300411646,0.002026978702717689,0.06318394143570094,0.22254750205811044,-1.7133101827395663,-1.4275787392457548
Matthew Knies,TOR,L,79,3.0202247191011233,0.13970588235294118,0.000705367094876,56.0,136.0,0.9655737704918033,0.1385012751865198,1112.5,0.9919493744019354,3.019372930284559,0.0007075474289355378,-0.19171746984222596,-0.056897385739030415,-0.724119486564771,-0.9727343421460274
Justin Sourdif,WSH,C,78,2.915546340989342,0.11413043478260869,0.0088789189494928,50.0,184.0,1.0,0.11413043478260869,1028.9666666666667,0.9286059905754056,2.9154659745537117,0.008314711801308437,-0.0018707418298054281,1.5542385913540335,-0.17613601451109648,1.3762318350131317
Stefan Noesen,NJD,R,38,3.0350090961529927,0.09433962264150944,-0.0043166940645519,19.0,53.0,0.489344262295082,0.09963782382611339,375.6166666666667,0.43317023850361996,2.966655985170572,-0.0013165270188963073,-0.09539918710256898,-0.4855800069611933,0.1497333908701356,-0.4312458031936267
Ryan Leonard,WSH,R,75,4.34757996037362,0.17054263565891473,-0.0064496772715757,64.0,129.0,0.9254098360655738,0.16563253498070377,883.25,0.8181089425316408,4.086901100838038,-0.005098977511612185,-2.14218102461748,-1.286672473494426,-1.3341715691684224,-4.763025067280328
Mikael Backlund,CGY,C,82,4.122055674518201,0.09225092250922509,-0.0031326019142359,77.0,271.0,1.0,0.09225092250922509,1120.8,0.9982432700814268,4.119934185968394,-0.003125383867768657,-2.2025352432936427,-0.8686812788639552,0.3158294205621066,-2.755387101595491
Nick Lardis,CHI,L,41,2.2696929238985315,0.10416666666666667,0.0023932656324839,17.0,48.0,0.460655737704918,0.10446235979292492,449.4,0.4891201906584577,2.5990713099690694,0.001669312857548426,0.5762088622688206,0.14679676463190594,0.041252684980447124,0.7642583118811737
Jansen Harkins,ANA,C,44,3.999506233798296,0.125,0.0006698439269923,27.0,72.0,0.5983606557377048,0.11685271067011792,405.05,0.455489555310813,3.408665808866308,0.0008366552855725506,-0.9029882285460238,-0.029553384404091436,-0.23734696037925385,-1.1698885733293691
Brock Nelson,COL,C,81,2.799084914547167,0.06857142857142857,0.0008051259942608,52.0,175.0,1.0,0.06857142857142857,1114.65,0.993579720873129,2.799825402266166,0.0008062243050227183,0.20941428831911274,-0.035998420317882356,0.8482678219241394,1.0216836899253698
Teuvo Teravainen,CHI,C,74,3.8891126817299595,0.15384615384615385,-0.0073473451795266,60.0,130.0,0.9311475409836065,0.15046334704984402,910.2333333333333,0.8385704226623576,3.7317685616305933,-0.006003679606515528,-1.4933240726929367,-1.4782810706405358,-0.9930891882238077,-3.96469433155728
Matthew Wood,NSH,R,71,2.8042999265540494,0.24489795918367346,-0.0089243833334199,35.0,49.0,0.4663934426229508,0.17009536612315332,748.85,0.716193330564934,2.835552926912226,-0.006114533171346899,0.1441371025298655,-1.5017589603963384,-1.4345192660101078,-2.792141123876581
Jack Finley,STL,C,44,1.721963734400139,0.06140350877192982,0.0187042345893608,11.0,114.0,0.839344262295082,0.06836173425366696,383.28333333333336,0.43898387708307,2.3909512990309,0.008758518551593023,0.95646158772511,1.6482332767925465,0.8529828427610285,3.457677707278685
Will Cuylle,NYR,L,82,2.543466240707747,0.09580838323353294,0.0001675450602075,46.0,167.0,1.0,0.09580838323353294,1085.1333333333334,0.9711972123422463,2.5541507622562634,0.00019083643269088985,0.6582824726813169,-0.16633260168266495,0.23583916798600166,0.7277890389846536
J.T. Miller,NYR,C,68,4.061191351166567,0.09090909090909091,-0.007661865271683,66.0,176.0,1.0,0.09090909090909091,975.0833333333334,0.8877462220376622,3.9324620093240097,-0.006692210372005591,-1.860007843862414,-1.6241063260596507,0.3460007862994516,-3.1381133836226134
Tyson Foerster,PHI,R,29,2.29973169796857,0.07272727272727272,0.0099329747356771,15.0,55.0,0.5008196721311475,0.0886948731273041,391.35,0.4451008359362305,2.64082209260632,0.004962865147224483,0.4999266786566729,0.8443445402006258,0.3957879388078155,1.7400591576651143
Jeffrey Viel,ANA,L,45,3.2292167227294573,0.1095890410958904,0.0055331129305928,28.0,73.0,0.6040983606557377,0.10765936550758211,520.25,0.5428457941394189,3.0853063815043824,0.0034498987325130718,-0.31218341836903857,0.5239104725830357,-0.030632660894294665,0.18109439331970245
Cole Koepke,WPG,L,66,2.671415850400712,0.09375,0.00563295654241,25.0,96.0,0.7360655737704918,0.09664401783146391,561.5,0.5741256973658078,2.7749053568712867,0.0036497614676784746,0.2549453025506683,0.5662397857597878,0.21704974830440127,1.0382348366148575
Taylor Raddysh,NYR,R,68,1.832866631181875,0.06862745098039216,-0.0154541737279643,22.0,102.0,0.7704918032786885,0.07690981914767633,720.1833333333333,0.6944553776156859,2.163329650403523,-0.010433962919575816,1.3723454418208518,-2.41657929649575,0.6607773561222876,-0.38345649855261077
Chandler Stephenson,SEA,C,80,2.8834601521826193,0.04838709677419355,0.0106719531040793,54.0,310.0,1.0,0.04838709677419355,1123.65,1.0,2.8834601521826193,0.0106719531040793,0.05660658157708909,2.053483261730362,1.3021167674679779,3.412206610775429
Ryan Donato,CHI,C,81,2.6972310340979737,0.1038961038961039,0.004752926764715,48.0,154.0,1.0,0.1038961038961039,1045.5166666666667,0.9411558669001749,2.71001136971802,0.004530688258025013,0.37351206299585277,0.7528129654148645,0.053985067913005044,1.1803100963237223
Brandon Hagel,TBL,L,71,3.330249768732655,0.1349206349206349,-0.0071277997509641,56.0,126.0,0.9081967213114754,0.13214765054713284,1008.9333333333333,0.9134147002004078,3.2942450812255477,-0.006426112935943413,-0.693931956936385,-1.567749038157606,-0.5812569002807835,-2.8429378953747744
Gabriel Landeskog,COL,L,60,2.9146166780843243,0.10714285714285714,-0.0037658471659779,39.0,112.0,0.8278688524590163,0.1067249322075681,802.85,0.757141567515843,2.914569074948373,-0.002614202238959461,-0.00023203098286037557,-0.760417138286876,-0.009621731617433328,-0.7702709008871697
Colton Dach,EDM,C,61,2.6001496117832175,0.10975609756097561,-0.0047412868595232,28.0,82.0,0.6557377049180327,0.1080206075464551,646.1166666666667,0.6382905736003033,2.713824414614843,-0.0026732197759395263,0.366545309977879,-0.7729165759818635,-0.038755264113246396,-0.4451265301172309
Jack Eichel,VGK,C,74,5.119089939566299,0.1810344827586207,-0.0058956038962748,96.0,116.0,0.8508196721311474,0.16964910421191476,1125.2,1.0,5.119089939566299,-0.0058956038962748,-4.0280766544643845,-1.4553915080525242,-1.4244849730799976,-6.907953135596906
Liam Ohgren,VAN,L,69,2.86726932420055,0.11363636363636363,-0.002051904918765,40.0,88.0,0.6901639344262294,0.11087217624911758,837.0333333333333,0.7830628125733474,2.8774982037200036,-0.0013949974393062592,0.06749956174617555,-0.5021994082612673,-0.10287338612244087,-0.5375732326375326
William Eklund,SJS,L,78,3.0739786529260216,0.07784431137724551,0.0005408217482688,58.0,167.0,1.0,0.07784431137724551,1132.0833333333333,1.0,3.0739786529260216,0.0005408217482688,-0.2914867076311629,-0.09220853839442136,0.6397651018019845,0.2560698557764003
Adam Henrique,EDM,C,65,2.817435848788123,0.07947019867549669,0.0011546654982489,33.0,151.0,1.0,0.07947019867549669,702.7666666666667,0.6812483073645439,2.848349923502068,0.0010977777246041114,0.12075591583375322,0.025750239305935983,0.6032066839510898,0.749712839090779
Cole Smith,VGK,R,63,1.7194851097365844,0.0425531914893617,0.0065105801531799,20.0,141.0,0.9942622950819671,0.04290985710045957,697.8833333333333,0.677545272356329,2.1047977291517483,0.004725991495690824,1.4792881739581887,0.7941766138446135,1.4252736534816914,3.698738441284494
Barrett Hayton,UTA,C,67,2.7196278404007876,0.09395973154362416,0.0064496936432622,38.0,149.0,1.0,0.09395973154362416,838.35,0.7840612418076442,2.761691161311338,0.005267753143104363,0.27908874677658513,0.9089173553917679,0.27740649003417894,1.465412592202532
Corey Perry,TBL,R,72,2.8475532847339506,0.24074074074074073,-0.0072268213367645,37.0,54.0,0.4950819672131147,0.17205884702649155,779.6166666666667,0.7395237149511618,2.8649706518524134,-0.005090130115367285,0.09038845032287975,-1.2847986664230913,-1.4786685470726393,-2.6730787631728505
Jake DeBrusk,VAN,L,81,2.4731489083627953,0.0972972972972973,-0.008821680396035,41.0,185.0,1.0,0.0972972972972973,994.6833333333333,0.9026089154494734,2.5161248434412906,-0.007867454684998313,0.7277590174988585,-1.8730135800442211,0.20236062212017245,-0.9428939404251903
Conor Sheary,NYR,L,62,3.151152860802733,0.09259259259259259,0.0105925608597157,41.0,108.0,0.8049180327868852,0.0949574385645352,780.6666666666666,0.7403199306696516,3.0896782280988027,0.008095382306361207,-0.3201711489832705,1.507786375672922,0.2549728378354875,1.4425880645251392
Calum Ritchie,NYI,C,65,4.0464916056823075,0.3114754098360656,0.006648693559126,47.0,61.0,0.5352459016393443,0.2153826212181219,696.9,0.6767996100167908,3.6806058365569916,0.004815339812391442,-1.3998454803975149,0.8130998657269924,-2.4528127214437863,-3.039558336114309
Yegor Sharangovich,CGY,C,78,2.9991502407651165,0.11450381679389313,-0.0073743679479475,50.0,131.0,0.9368852459016392,0.11388599249265072,1000.2833333333333,0.9068553992814197,2.9912581383743535,-0.006596558096456409,-0.14034938562341362,-1.6038479466051738,-0.1706396782113264,-1.914837010439914
Rutger McGroarty,PIT,R,24,3.0899393047636563,0.28,0.0020538959592891,14.0,25.0,0.3286885245901639,0.16232910914581536,271.85,0.35448390416523734,2.976639198459849,0.0013582226430804097,-0.11363935557530089,0.08091036963414984,-1.2598933445084535,-1.2926223304496045
Ryan Nugent-Hopkins,EDM,C,72,2.0503615747053034,0.07964601769911504,-0.000634124744876,33.0,113.0,0.833606557377049,0.0838173173712971,965.6833333333333,0.8806181956054668,2.1535145081529277,-0.0004418818681713666,1.3902785304013578,-0.30033722784619754,0.505460805808461,1.5954021083636212
Joel Farabee,CGY,L,82,3.37410116157581,0.1111111111111111,0.0071934575911419,61.0,144.0,1.0,0.1111111111111111,1084.7333333333333,0.9708938920685357,3.360721651463775,0.007012497275103728,-0.8153902294884765,1.2784400716479105,-0.10824588674613159,0.35480395541330245
Carl Grundstrom,PHI,R,47,2.3322859641734963,0.04477611940298507,-0.0050416544936054,20.0,67.0,0.569672131147541,0.07056945240364185,514.5166666666667,0.5384982035495693,2.60094217494061,-0.002264406141889235,0.5727906349624599,-0.6863331499503935,0.8033418358409306,0.6897993208529969
Jonathan Huberdeau,CGY,L,50,4.135141209079332,0.15384615384615385,0.0033600759371261,46.0,91.0,0.7073770491803278,0.13946922496183714,667.45,0.65446765486486,3.713342777147897,0.002536367966135134,-1.4596586181475926,0.33043203412071687,-0.7458840408378704,-1.8751106248647462
Shane Pinto,OTT,C,72,2.565668906536347,0.07792207792207792,0.007091418160919,42.0,231.0,1.0,0.07792207792207792,982.2,0.8931427952407602,2.6029355447302014,0.006437962507382952,0.5691485810728912,1.156758247901934,0.6380165046858981,2.3639233336607237
Blake Coleman,CGY,L,69,3.542403148802799,0.07079646017699115,0.0027737684314405,54.0,226.0,1.0,0.07079646017699115,914.6333333333333,0.8419069456731723,3.4431234800663466,0.002489584557167061,-0.9659452855230386,0.3205236859334134,0.7982375183138599,0.15281591872423472
Nick Cousins,OTT,C,81,3.078658636438072,0.23529411764705882,0.0134386032334002,47.0,85.0,0.6729508196721312,0.19258829556412732,915.9833333333333,0.842930651596945,3.0528618854716933,0.01148114089252769,-0.252904601368827,2.2248627001618875,-1.9402775151078768,0.03168058368518367
Leo Carlsson,ANA,C,70,3.6174742399727497,0.19047619047619047,-0.0011813560476006,59.0,84.0,0.6672131147540983,0.16193596183080652,978.5833333333334,0.8904002744326285,3.5404197612294612,-0.0009448890449693464,-1.1437137563311017,-0.4068700855058047,-1.2510533444454048,-2.8016371862823113
Max Sasson,VAN,C,66,3.071034975676112,0.2653061224489796,0.0002412653746912,37.0,49.0,0.4663934426229508,0.1796135996460707,722.8833333333333,0.6965027894632314,3.023502969623748,0.0004643144656823982,-0.19926339830863832,-0.10841216295815984,-1.6485387486073881,-1.9562143098741864
